Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1565354651392, 145, ESTIMATION, -,[[0.007539963117065743; 0.02867977548497573; 0.004075512393961702]], 0.4266391997209769, 
1565354651400, 134, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.010213976500037823; 0.02507745476386657; 0.004753408761952816]], 0.9034993249960432, 
1565354651403, 153, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01272887283464003; 0.04947092993645425; 0.006889545055582817]], 31.92844960601344, 
1565354651406, 127, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009703323187041956; 0.025302153399892523; 0.005285564876094466]], 0.8234270199886361, 
1565354651423, 126, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009102023900978194; 0.02436767896507646; 0.006442886136384938]], 0.6831673639260946, 
1565354651434, 137, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0051264558954111855; 0.02050221587096755; 0.002778201938342543]], 0.32214737923090925, 
1565354721565, 101, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.01027566621464279; 0.025036997516224086; 0.004750762788708867]], 0.9076004017346302, 
1565354721581, 98, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012719099724372632; 0.04942742146687705; 0.006884450887311074]], 28.389606662312065, 
1565354721583, 120, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0075488048954374665; 0.028698365135312986; 0.004080023402316555]], 0.4249909076531194, 
1565354721608, 153, ESTIMATION, -,[[0.0075488048954374665; 0.028698365135312986; 0.004080023402316555]], 0.4249909076531194, 
1565354721614, 104, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005130498922871989; 0.02053066094594974; 0.00278087604706602]], 0.3228539454712673, 
1565354721619, 115, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00910536233779287; 0.024429942638426953; 0.0064376515582795285]], 0.6799843914747054, 
1565354721628, 118, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009698852311399381; 0.02535618707646757; 0.005300928910879058]], 0.8186264305145762, 
1565354791772, 114, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007601620234563135; 0.02871076453149431; 0.004109013258636398]], 0.4295056213022068, 
1565354791783, 133, ESTIMATION, -,[[0.007601620234563135; 0.02871076453149431; 0.004109013258636398]], 0.4295056213022068, 
1565354791789, 124, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.010437610837361937; 0.024814863795677506; 0.004837458138908916]], 0.9220161339991564, 
1565354791791, 128, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.01269426445450447; 0.049068833858635585; 0.006871978862641492]], 23.39147091102741, 
1565354791808, 110, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009692642082675236; 0.025430712155635523; 0.005330919084086255]], 0.8078108957375393, 
1565354791810, 100, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005155989461701608; 0.020564462521216676; 0.0027951301362762362]], 0.3216323000489599, 
1565354791824, 126, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009129100023769232; 0.024511589037182244; 0.006434333320823862]], 0.6759766425406009, 
1565354861946, 66, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012702237667347053; 0.0487942952045892; 0.006866674316538992]], 35.44020361790941, 
1565354862000, 148, ESTIMATION, -,[[0.0076506816357975954; 0.028677439642558696; 0.004129732220410148]], 0.43553093669227966, 
1565354862003, 143, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0076506816357975954; 0.028677439642558696; 0.004129732220410148]], 0.43553093669227966, 
1565354862021, 121, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.01047533639576144; 0.024769869806589316; 0.004857531191149699]], 0.9208336976715108, 
1565354862048, 122, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005179815464338033; 0.020571323308816537; 0.002804304114868746]], 0.3197265524409754, 
1565354862049, 107, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00916288431173217; 0.024512775581814587; 0.006428832355682655]], 0.6762063106637393, 
1565354862082, 123, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009677350600315854; 0.025456304847269098; 0.005352252597734846]], 0.7985031519100775, 
1565354931253, 146, ESTIMATION, -,[[0.007682199279237456; 0.028659272121118882; 0.004151506155374012]], 0.43780911751707696, 
1565354931274, 144, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.010470808006622485; 0.024749577636941703; 0.004895520762483692]], 0.9129376870651199, 
1565354931279, 171, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007682199279237456; 0.028659272121118882; 0.004151506155374012]], 0.43780911751707696, 
1565354931314, 144, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009180205816257994; 0.02452475023422594; 0.006424568759588628]], 0.6740736208885855, 
1565354931316, 146, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009661346575228373; 0.025484310006672613; 0.005361315310931436]], 0.7893996739185455, 
1565354931324, 180, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005193734601103; 0.02057887714245526; 0.0028134402324870664]], 0.3188163450433275, 
1565355001461, 109, ESTIMATION, -,[[0.0077321414570453335; 0.02863544653982016; 0.004177989804259637]], 0.44452925164320894, 
1565355001521, 127, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.01054358527811378; 0.0245663804526621; 0.004986570850399766]], 0.915880870275384, 
1565355001539, 171, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012654834148308276; 0.04806684157933746; 0.006846422871185165]], 26.01589346024981, 
1565355001546, 184, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.0077321414570453335; 0.02863544653982016; 0.004177989804259637]], 0.44452925164320894, 
1565355001571, 158, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009198865763992654; 0.024541678992621625; 0.006411941759919748]], 0.6714172771895235, 
1565355001588, 132, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.0096459302325672; 0.025489201041890078; 0.005382099437879645]], 0.7790098358925197, 
1565355001592, 188, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005242872152868056; 0.02062681860950845; 0.00283994864224535]], 0.31211853664571676, 
1565355071740, 110, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.010626024322266003; 0.024437681700107038; 0.005043594794363472]], 0.9221431929775961, 
1565355071755, 141, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012647487250546732; 0.047654733308548705; 0.006837870423351203]], 22.2906727738042, 
1565355071766, 153, ESTIMATION, -,[[0.007797227721222596; 0.028651637116700036; 0.004210256629805026]], 0.4571000031880595, 
1565355071778, 149, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007797227721222596; 0.028651637116700036; 0.004210256629805026]], 0.4571000031880595, 
1565355071809, 130, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009241799101980601; 0.02457220369323293; 0.006417419475510205]], 0.6758771097235015, 
1565355071811, 165, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005293544202343215; 0.02066563729588589; 0.002865592639814041]], 0.3056227217429966, 
1565355071812, 122, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009654120930471579; 0.02551140874283153; 0.005414374519001095]], 0.7757883350486764, 
1565355141931, 82, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012623039958900439; 0.04712861440325352; 0.006824219021337866]], 229.35540310965095, 
1565355141935, 98, ESTIMATION, -,[[0.007854525943571788; 0.028612490065664836; 0.004243899766412211]], 0.4636931682416585, 
1565355141996, 108, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.010635374493077762; 0.024403421727126434; 0.005067016849664967]], 0.9162620929209598, 
1565355142003, 165, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.007854525943571788; 0.028612490065664836; 0.004243899766412211]], 0.4636931682416585, 
1565355142011, 156, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005353296128077882; 0.02070172223753206; 0.0028951280397355008]], 0.29697946679003684, 
1565355142018, 140, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00927238937442986; 0.024556314739602608; 0.006419852314833305]], 0.6759605703673682, 
1565355142028, 144, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.00969022949765492; 0.025512146495118203; 0.0053895554527705085]], 0.7762047416962652, 
1565355211211, 147, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00797877365370368; 0.02855280859779432; 0.004310779278848479]], 0.4807301103758159, 
1565355211227, 166, ESTIMATION, -,[[0.00797877365370368; 0.02855280859779432; 0.004310779278848479]], 0.4807301103758159, 
1565355211280, 189, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.011194604968584921; 0.023889173210582888; 0.004942501139878408]], 0.9944512807753848, 
1565355211287, 193, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005464843592431236; 0.02072840932422696; 0.0029505473848401137]], 0.2825013685795228, 
1565355211289, 199, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012593973830998568; 0.04613830841629615; 0.006802640362119867]], 13.684088913705372, 
1565355211309, 156, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.00977523133813247; 0.025539155947981482; 0.005334402403151982]], 0.7798979428700515, 
1565355211312, 210, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009367156243578676; 0.024563304200080238; 0.006413864579083399]], 0.6842605851084199, 
1565355281457, 120, ESTIMATION, -,[[0.008012896520605089; 0.028562216858639633; 0.004330372823286281]], 0.4843658699176787, 
1565355281525, 132, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009810948767081402; 0.025555228394678064; 0.0053350072973049525]], 0.7821107144675108, 
1565355281527, 188, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008012896520605089; 0.028562216858639633; 0.004330372823286281]], 0.4843658699176787, 
1565355281538, 183, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012578793638784619; 0.0459110156507513; 0.006794832591837591]], 19.199854427759036, 
1565355281550, 180, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.011305075099458377; 0.023861353119835525; 0.004860922053305472]], 1.006194729095976, 
1565355281556, 175, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005483687171023451; 0.020740369711709995; 0.0029601356840225582]], 0.2809810351340391, 
1565355281568, 189, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009402592253124821; 0.024625384107859572; 0.006402209573441347]], 0.6886726815328249, 
1565355351847, 150, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.01095362144664932; 0.02374690957803792; 0.005374686245888873]], 0.9367290503938585, 
1565355351848, 169, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008049206404037505; 0.028587540551033915; 0.004348410277594351]], 0.48979936603980057, 
1565355351852, 138, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012574560309174119; 0.04576245545500635; 0.00678889295925046]], 19.397732537230844, 
1565355351871, 143, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009436152232428009; 0.024708172389532736; 0.006386512462204722]], 0.6928944403444345, 
1565355351873, 195, ESTIMATION, -,[[0.008049206404037505; 0.028587540551033915; 0.004348410277594351]], 0.48979936603980057, 
1565355351877, 143, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.00550407363066221; 0.020786250184798398; 0.0029688871349991407]], 0.2790528438919577, 
1565355351878, 164, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009857675194261502; 0.025575786074255525; 0.005339122758345944]], 0.7867262048178467, 
1565355422010, 108, ESTIMATION, -,[[0.008113297962836143; 0.028601138720870837; 0.004382753374694418]], 0.5009021593753165, 
1565355422066, 157, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008113297962836143; 0.028601138720870837; 0.004382753374694418]], 0.5009021593753165, 
1565355422072, 161, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012559624153116162; 0.045336695305064414; 0.006779069500968247]], 11.295483377745661, 
1565355422102, 176, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.010828722054795821; 0.023764789489109667; 0.005520448557061946]], 0.908639004679796, 
1565355422106, 125, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009913263349769729; 0.02560043377873868; 0.00534250047874295]], 0.7941140639129681, 
1565355422108, 151, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.00948707930903068; 0.024748263489647794; 0.006394346443987136]], 0.70041605441513, 
1565355422114, 176, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005551275496021437; 0.02079415852905648; 0.002992826143965554]], 0.2733514598249241, 
1565355491265, 108, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012549303178721377; 0.0449949559485889; 0.006771223271945575]], 11.576738739612342, 
1565355491289, 143, ESTIMATION, -,[[0.008164890221001789; 0.028589328750030778; 0.004410389360263722]], 0.5076772298035297, 
1565355491292, 136, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008164890221001789; 0.028589328750030778; 0.004410389360263722]], 0.5076772298035297, 
1565355491304, 127, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.01086277649819934; 0.023907823613787425; 0.0053824716391973814]], 0.9095643652699493, 
1565355491331, 98, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.009970103837109444; 0.02559414709247746; 0.0053408743674035735]], 0.7996016137254642, 
1565355491332, 140, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005613152996846376; 0.020893480649736212; 0.00302359895260264]], 0.2637859439207246, 
1565355491347, 126, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009501726846221279; 0.024796448145075436; 0.006384202143763091]], 0.6988585418180274, 
