Finish time,Time,Type,Selected Approach,Estimated Demand,Estimated Error,
1563888402380, 131, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.010937171403682599; 0.025774885212370254; 0.003711556708664585]], 3.31262937025152, 
1563888402395, 152, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.00853916741522048; 0.029204525029860633; 0.004681444727346514]], 4.553570548684645, 
1563888402398, 144, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005545798581781189; 0.021406217070124103; 0.0030181893108801434]], 0.24181596306829237, 
1563888402400, 145, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.010014229293181128; 0.025695183345312102; 0.006954097264117804]], 8.345518668672101, 
1563888402415, 160, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009497089210832756; 0.026734638062072137; 0.006155727269288282]], 7.343794446058978, 
1563888402420, 178, ESTIMATION, -,[[0.0035214225939744774; 0.018562926041604227; 0.0018806196011271286]], 0.5609796009405703, 
1563888472543, 93, EVALUATION, tools.descartes.librede.approach.ServiceDemandLawApproach, [[0.008610905219506408; 0.029262585135608074; 0.004723058063353016]], 5.788813908503851, 
1563888472593, 118, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.005624602833577041; 0.021569312715402376; 0.0030671486791654184]], 0.2430660573102698, 
1563888472614, 167, ESTIMATION, -,[[0.0035433422317229218; 0.01860204452930683; 0.0018928656795363437]], 0.5584172422944089, 
1563888472620, 156, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012084007850548998; 0.04282370559904774; 0.0066152516528239225]], 19.602367180068228, 
1563888472632, 157, EVALUATION, tools.descartes.librede.approach.UtilizationRegressionApproach, [[0.012089190935328231; 0.024913551032001036; 0.0036529346738042446]], 3.9443079536790138, 
1563888472641, 158, EVALUATION, tools.descartes.librede.approach.WangKalmanFilterApproach, [[0.010101165764391247; 0.025626815488006993; 0.007094380415392215]], 6.343119453662513, 
1563888472650, 175, EVALUATION, tools.descartes.librede.approach.KumarKalmanFilterApproach, [[0.009533062462796522; 0.026893983392556074; 0.006145306271362271]], 5.317907576695994, 
1563888534399, 1727, RECOMMENDATION, tools.descartes.librede.configuration.impl.EstimationApproachConfigurationImpl@365b9c38 (type: tools.descartes.librede.approach.ResponseTimeRegressionApproach), -,-,
1563888542759, 82, EVALUATION, tools.descartes.librede.approach.ResponseTimeApproximationApproach, [[0.012027681275570799; 0.04176756996843213; 0.0066022145142358955]], 8.83004257636746, 
1563888542815, 139, ESTIMATION, -,[[0.0035433422317229218; 0.01860204452930683; 0.0018928656795363437]], 0.5604950383477819, 
1563888542835, 156, EVALUATION, tools.descartes.librede.approach.ResponseTimeRegressionApproach, [[0.0059231264620286245; 0.022080716454919123; 0.0032385926535611503]], 0.26013969830613953, 
